Marca_Temporal,Ciudad,Barrio,Tipo_Vivienda,Integrantes_Familia,Tipo_Mascotas,Perros_Macho,Perros_Hembra,Gatos_Macho,Gatos_Hembra,Mascota_Castrada,Donde_Castracion,Sabe_Castracion_Gratuita,Vacunadas,Desparasitadas,Sabe_Vacunas_Anuales,Como_Viven_Mascotas,Frecuencia_Callejeros,Animal_Perdido_Frecuente,Municipio_Presente,Humano_Responsable,Mascota_Gatos,Mascota_Perros,Vive_Salen_solos_a_la_calle,Vive_Tienen_identificador,Vive_Viven_dentro_de_su_hogar,CastEn_En_forma_particular,CastEn_Municipio,CastEn_No_se_encuentra_castrada.,Mun_Castraciones_Masivas,Mun_Control_de_identificación,Mun_Educación,Mun_No_es_necesaria_la_participación_del_municipio
2026-04-08 23:26:15,San Francisco,El Prado,Casa En Alquiler,2.0,Gatos,,,1.0,2.0,Si,Municipio,Si,Si,Si,Si,Tienen identificador,A Veces,Gatos;Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,0,0,1,0,0,1,0,1,1,1,0
2026-04-09 11:56:16,San Francisco,Sarmiento,Casa Propia,4.0,Gatos,,,1.0,3.0,Si,Municipio,Si,No,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Gatos,Castraciones Masivas;Control de identificación,Si,1,0,0,0,1,0,1,0,1,1,0,0
2026-04-09 11:56:51,San Francisco,Maipú,Casa Propia,4.0,Gatos;Perros,,1.0,1.0,,Si,En forma particular;Municipio,Si,Si,Si,No,Tienen identificador;Viven dentro de su hogar,A Veces,Perros,Control de identificación,Si,1,1,0,1,1,1,1,0,0,1,0,0
2026-04-09 11:57:23,San Francisco,Vélez Sársfield,Casa Propia,5.0,Gatos;Perros,,1.0,2.0,,No,No se encuentra castrada.,Si,Si,Si,No,Salen solos a la calle;Viven dentro de su hogar,A Veces,Perros,Educación,Si,1,1,1,0,1,0,0,1,0,0,1,0
2026-04-09 12:03:52,San Francisco,Roca,Casa Propia,4.0,Perros,,1.0,,,Si,En forma particular,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Educación,Si,0,1,0,0,1,1,0,0,1,0,1,0
2026-04-09 12:06:07,San Francisco,,Casa Propia,5.0,Gatos,,,,1.0,Si,En forma particular,Si,Si,Si,No,Salen solos a la calle;Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Educación,Si,1,0,1,0,1,1,0,0,1,0,1,0
2026-04-09 12:11:08,San Francisco,Vélez Sársfield,Casa Propia,5.0,Gatos;Perros,,2.0,1.0,,No,No se encuentra castrada.,No,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Educación,Si,1,1,0,0,1,0,0,1,0,0,1,0
2026-04-09 12:11:18,San Francisco,Roca,Casa Propia,4.0,Gatos,,,1.0,,Si,En forma particular,No,Si,No,Si,Viven dentro de su hogar,A Veces,Perros,Educación,Si,1,0,0,0,1,1,0,0,0,0,1,0
2026-04-09 12:39:28,San Francisco,Cotolengo,Casa Propia,3.0,Gatos;Perros,,1.0,,1.0,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Educación,Si,1,1,0,0,1,1,0,0,1,0,1,0
2026-04-09 13:26:57,San Francisco,Bouchard,Casa Propia,3.0,Perros,,1.0,,,No,No se encuentra castrada.,No,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,A Veces,Perros,Control de identificación;Educación,Si,0,1,0,1,1,0,0,1,0,1,1,0
2026-04-09 15:04:37,San Francisco,Sarmiento,Casa Propia,2.0,Perros,,2.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Gatos;Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,0,1,0,1,1,1,0
2026-04-09 16:07:34,San Francisco,Palmares I,Casa Propia,2.0,Perros,1.0,1.0,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Control de identificación,Si,0,1,0,0,1,1,0,0,0,1,0,0
2026-04-09 20:00:08,San Francisco,Vélez Sársfield,Departamento Propio,2.0,Gatos;Perros,,1.0,1.0,,Si,Municipio,Si,Si,Si,No,Viven dentro de su hogar,Nunca,Perros,Castraciones Masivas;Educación,Si,1,1,0,0,1,0,1,0,1,0,1,0
2026-04-09 20:02:54,San Francisco,Bouchard,Casa Propia,7.0,Gatos;Perros,2.0,1.0,,2.0,Si,Municipio,Si,Si,Si,No,Tienen identificador;Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación,Si,1,1,0,1,1,0,1,0,1,1,0,0
2026-04-09 21:04:53,San Francisco,Catedral,Departamento En Alquiler,2.0,Gatos,,,,1.0,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Control de identificación;Educación,Si,1,0,0,0,1,1,0,0,0,1,1,0
2026-04-11 01:28:14,San Francisco,El Prado,Casa Propia,4.0,Gatos;Perros,1.0,,1.0,1.0,Si,Municipio;No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Gatos;Perros,Castraciones Masivas,Si,1,1,0,0,1,0,1,1,1,0,0,0
2026-04-11 09:32:16,San Francisco,Dos Hermanos,Casa Propia,2.0,Perros,,2.0,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Control de identificación;Educación,Si,0,1,0,0,1,1,0,0,0,1,1,0
2026-04-11 09:52:30,San Francisco,Vélez Sársfield,Casa Propia,1.0,Perros,1.0,1.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Gatos;Perros,Castraciones Masivas,Si,0,1,0,0,1,0,1,0,1,0,0,0
2026-04-11 09:56:39,San Francisco,Catedral,Departamento En Alquiler,2.0,Perros,1.0,,,,Si,En forma particular,Si,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas,Si,0,1,0,1,1,1,0,0,1,0,0,0
2026-04-11 10:00:55,San Francisco,Plaza San Francisco,Casa Propia,3.0,Gatos;Perros,,1.0,,2.0,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación,Un Poco,1,1,0,0,1,1,0,0,1,1,0,0
2026-04-11 10:04:59,San Francisco,9 De Septiembre,Casa En Alquiler,2.0,Perros,,1.0,,,Si,Municipio,Si,No,Si,No,Salen solos a la calle;Tienen identificador;Viven dentro de su hogar,A Veces,Gatos;Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,1,1,1,0,1,0,1,1,1,0
2026-04-11 10:07:38,San Francisco,Consolata,Casa Propia,1.0,Gatos;Perros,,2.0,1.0,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,1,0,0,1,1,1,0
2026-04-11 10:24:39,San Francisco,Roca,Departamento En Alquiler,2.0,Gatos,,,,2.0,Si,En forma particular,Si,No,Si,No,Tienen identificador;Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Educación,Un Poco,1,0,0,1,1,1,0,0,1,0,1,0
2026-04-11 10:38:15,San Francisco,Palmares IV,Casa Propia,4.0,Gatos;Perros,,2.0,1.0,1.0,Si,En forma particular;Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,1,1,0,1,1,1,0
2026-04-11 10:41:25,San Francisco,San Martín,Casa En Alquiler,2.0,Gatos,,,,1.0,Si,Municipio,Si,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas,Si,1,0,0,1,1,0,1,0,1,0,0,0
2026-04-11 10:47:25,San Francisco,Roca,Casa En Alquiler,2.0,Gatos;Perros,,2.0,,1.0,Si,Municipio,Si,Si,Si,No,Viven dentro de su hogar,A Veces,Perros,Control de identificación,Si,1,1,0,0,1,0,1,0,0,1,0,0
2026-04-11 10:50:43,San Francisco,Catedral,Casa Propia,2.0,Perros,1.0,,,,No,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas,Si,0,1,0,0,1,0,0,1,1,0,0,0
2026-04-11 11:11:28,San Francisco,Brisas Del Sur,Casa Propia,2.0,Perros,1.0,1.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas,Si,0,1,0,0,1,0,1,0,1,0,0,0
2026-04-11 11:19:46,San Francisco,Villa Golf,Casa Propia,3.0,Gatos;Perros,,3.0,1.0,2.0,Si,En forma particular;Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación,Si,1,1,0,0,1,1,1,0,1,1,0,0
2026-04-11 11:30:46,San Francisco,Independencia,Casa Propia,1.0,Gatos;Perros,1.0,,,1.0,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas,Si,1,1,0,0,1,0,1,0,1,0,0,0
2026-04-11 11:42:53,San Francisco,Jardín,Casa En Alquiler,1.0,Perros,1.0,2.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,0,1,0,1,1,1,0
2026-04-11 11:44:11,San Francisco,Catedral,Casa En Alquiler,2.0,Perros,2.0,1.0,,,Si,En forma particular;Municipio,Si,Si,Si,No,Viven dentro de su hogar,Nunca,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,1,1,0,1,1,1,0
2026-04-11 11:46:28,San Francisco,Independencia,Casa Propia,3.0,Gatos;Perros,,1.0,,1.0,Si,Municipio,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Gatos,Castraciones Masivas;Control de identificación,Si,1,1,0,0,1,0,1,0,1,1,0,0
2026-04-11 11:47:08,San Francisco,Consolata,Departamento En Alquiler,2.0,Perros,,1.0,,,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Educación,Si,0,1,0,0,1,0,0,1,1,0,1,0
2026-04-11 11:48:00,San Francisco,,Casa En Alquiler,4.0,Perros,,1.0,,,No,No se encuentra castrada.,Si,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Educación,Si,0,1,0,1,1,0,0,1,1,0,1,0
2026-04-11 11:50:06,San Francisco,Dos Hermanos,Casa Propia,4.0,Perros,1.0,,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Educación,Si,0,1,0,0,1,1,0,0,1,0,1,0
2026-04-11 11:55:57,San Francisco,Catedral,Casa En Alquiler,3.0,Perros,2.0,,,,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación,Si,0,1,0,0,1,0,0,1,1,1,0,0
2026-04-11 11:59:27,San Francisco,Roca,Casa En Alquiler,3.0,Gatos;Perros,,1.0,,1.0,Si,En forma particular;Municipio,Si,Si,Si,No,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,1,1,0,1,1,1,0
2026-04-11 12:04:51,San Francisco,Consolata,Casa En Alquiler,1.0,Perros,1.0,,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,0,1,0,1,1,1,0
2026-04-11 12:11:43,San Francisco,Vélez Sársfield,Casa En Alquiler,2.0,Perros,,1.0,,,Si,Municipio,Si,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,A Veces,Perros,Control de identificación;Educación,Si,0,1,0,1,1,0,1,0,0,1,1,0
2026-04-11 12:16:29,San Francisco,Consolata,Departamento En Alquiler,1.0,Gatos,,,1.0,,Si,En forma particular,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Gatos;Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,0,0,0,1,1,0,0,1,1,1,0
2026-04-11 12:20:53,San Francisco,Catedral,Casa En Alquiler,3.0,Perros,,1.0,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas,Si,0,1,0,0,1,1,0,0,1,0,0,0
2026-04-11 12:22:28,San Francisco,Las 400,Casa Propia,3.0,Perros,,3.0,,,Si,Municipio,Si,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,1,1,0,1,0,1,1,1,0
2026-04-11 12:31:15,San Francisco,Consolata,Casa En Alquiler,2.0,Perros,,1.0,,,Si,En forma particular,Si,Si,Si,No,Tienen identificador;Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Educación,Si,0,1,0,1,1,1,0,0,1,0,1,0
2026-04-11 12:33:59,San Francisco,Bouchard,Casa Propia,3.0,Perros,2.0,1.0,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,1,0,0,1,1,1,0
2026-04-11 12:56:46,San Francisco,9 De Septiembre,Casa Propia,3.0,Perros,1.0,,,,No,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Gatos;Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,0,0,1,1,1,1,0
2026-04-11 13:13:44,San Francisco,La Milka,Casa Propia,3.0,Gatos;Perros,2.0,2.0,1.0,4.0,Si,Municipio,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Gatos;Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,0,1,0,1,1,1,0
2026-04-11 13:14:01,San Francisco,Vélez Sársfield,Casa Propia,3.0,Perros,,1.0,,,Si,En forma particular,Si,Si,Si,No,Tienen identificador;Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas,Si,0,1,0,1,1,1,0,0,1,0,0,0
2026-04-11 13:14:33,San Francisco,Roca,Casa Propia,3.0,Perros,1.0,,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Gatos,Control de identificación,Si,0,1,0,0,1,1,0,0,0,1,0,0
2026-04-11 13:20:24,San Francisco,Roca,Casa En Alquiler,2.0,Perros,,1.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas,Si,0,1,0,0,1,0,1,0,1,0,0,0
2026-04-11 13:21:17,San Francisco,Vélez Sársfield,Casa En Alquiler,2.0,Perros,,1.0,,,Si,Municipio,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,0,1,0,1,1,1,0
2026-04-11 13:23:19,San Francisco,Palmares III,Casa Propia,2.0,Perros,1.0,,,,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,0,0,1,1,1,1,0
2026-04-11 13:26:18,San Francisco,Brisas Del Sur,Casa Propia,5.0,Gatos;Perros,,1.0,1.0,,Si,Municipio,Si,No,Si,No,Salen solos a la calle;Tienen identificador;Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación,Un Poco,1,1,1,1,1,0,1,0,1,1,0,0
2026-04-11 13:32:45,San Francisco,José Hernández,Casa Propia,2.0,Gatos;Perros,,1.0,,2.0,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,1,0,0,1,1,1,0
2026-04-11 13:48:12,San Francisco,9 De Septiembre,Casa Propia,1.0,Gatos,,,,2.0,Si,En forma particular,Si,Si,Si,No,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Educación,Si,1,0,0,0,1,1,0,0,1,0,1,0
2026-04-11 13:48:26,San Francisco,Sarmiento,Departamento En Alquiler,4.0,Gatos;Perros,1.0,1.0,,1.0,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Control de identificación,Si,1,1,0,0,1,0,0,1,0,1,0,0
2026-04-11 13:50:16,San Francisco,Sarmiento,Casa En Alquiler,1.0,Gatos;Perros,2.0,,1.0,,Si,Municipio,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,0,1,0,1,1,1,0
2026-04-11 13:53:00,San Francisco,Catedral,Departamento En Alquiler,2.0,Gatos,,,,1.0,Si,En forma particular,Si,Si,Si,No,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación,Si,1,0,0,0,1,1,0,0,1,1,0,0
2026-04-11 14:00:54,San Francisco,9 De Septiembre,Casa Propia,2.0,Perros,2.0,,,,Si,En forma particular,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Educación,Si,0,1,0,0,1,1,0,0,1,0,1,0
2026-04-11 14:03:46,San Francisco,Centro,Departamento En Alquiler,1.0,Gatos,,,1.0,,Si,Municipio,Si,Si,Si,No,Tienen identificador,A Veces,Gatos,Control de identificación,Si,1,0,0,1,0,0,1,0,0,1,0,0
2026-04-11 14:19:32,San Francisco,José Hernández,Casa En Alquiler,2.0,Gatos,,1.0,,1.0,Si,En forma particular,Si,Si,Si,No,Salen solos a la calle,Todo El Tiempo,Gatos;Perros,Castraciones Masivas,Un Poco,1,0,1,0,0,1,0,0,1,0,0,0
2026-04-11 14:33:33,San Francisco,9 De Septiembre,Departamento En Alquiler,2.0,Perros,1.0,,,,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas,Si,0,1,0,0,1,0,0,1,1,0,0,0
2026-04-11 14:35:04,San Francisco,La Milka,Casa Propia,3.0,Gatos;Perros,2.0,,1.0,1.0,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Gatos;Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,0,1,0,1,1,1,0
2026-04-11 15:06:41,San Francisco,Cotolengo,Casa Propia,2.0,Perros,2.0,1.0,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Educación,Si,0,1,0,0,1,1,0,0,1,0,1,0
2026-04-11 15:08:36,San Francisco,Catedral,Departamento En Alquiler,1.0,Perros,1.0,,,,Si,En forma particular,Si,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,Todo El Tiempo,Perros,Control de identificación;Educación,Si,0,1,0,1,1,1,0,0,0,1,1,0
2026-04-11 15:17:04,San Francisco,Roca,Departamento En Alquiler,2.0,Gatos;Perros,,1.0,,1.0,Si,En forma particular,Si,Si,Si,No,Tienen identificador;Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,1,1,1,0,0,1,1,1,0
2026-04-11 15:47:56,San Francisco,Catedral,Casa Propia,2.0,Gatos;Perros,,1.0,,3.0,Si,Municipio;No se encuentra castrada.,Si,Si,Si,Si,Salen solos a la calle;Tienen identificador;Viven dentro de su hogar,Todo El Tiempo,Gatos;Perros,Castraciones Masivas;Educación,Si,1,1,1,1,1,0,1,1,1,0,1,0
2026-04-11 15:52:16,San Francisco,José Hernández,Casa Propia,3.0,Gatos;Perros,1.0,,,1.0,Si,En forma particular,Si,Si,Si,Si,Salen solos a la calle;Viven dentro de su hogar,Nunca,Perros,Control de identificación;Educación,Si,1,1,1,0,1,1,0,0,0,1,1,0
2026-04-11 16:11:32,San Francisco,Sarmiento,Casa Propia,6.0,Gatos;Perros,2.0,4.0,2.0,1.0,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Control de identificación,Si,1,1,0,0,1,0,1,0,0,1,0,0
2026-04-11 16:15:26,San Francisco,La Milka,Departamento En Alquiler,2.0,Perros,2.0,,,,Si,Municipio,Si,Si,Si,No,Salen solos a la calle;Tienen identificador;Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,1,1,1,0,1,0,1,1,1,0
2026-04-11 16:19:33,San Francisco,Hospital,Departamento En Alquiler,3.0,Gatos;Perros,1.0,,,1.0,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Educación,Si,1,1,0,0,1,0,1,0,1,0,1,0
2026-04-11 16:19:38,San Francisco,Independencia,Casa En Alquiler,4.0,Perros,1.0,1.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Educación,Si,0,1,0,0,1,0,1,0,1,0,1,0
2026-04-11 16:45:38,San Francisco,Palmares II,Casa En Alquiler,3.0,Gatos;Perros,1.0,1.0,,2.0,Si,En forma particular;Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Educación,Si,1,1,0,0,1,1,1,0,1,0,1,0
2026-04-11 17:26:09,San Francisco,Roca,Departamento En Alquiler,1.0,Gatos,,,2.0,1.0,Si,Municipio,Si,No,Si,No,Viven dentro de su hogar,A Veces,Gatos;Perros,Castraciones Masivas;Control de identificación,Si,1,0,0,0,1,0,1,0,1,1,0,0
2026-04-11 17:58:20,San Francisco,Sarmiento,Casa Propia,2.0,Gatos,,,1.0,1.0,Si,En forma particular;Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,0,0,0,1,1,1,0,1,1,1,0
2026-04-11 17:58:35,San Francisco,Consolata,Casa Propia,2.0,Perros,,2.0,,,Si,En forma particular;Municipio,Si,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,1,1,1,1,0,1,1,1,0
2026-04-11 17:59:26,San Francisco,Vélez Sársfield,Departamento En Alquiler,2.0,Perros,1.0,,,,No,No se encuentra castrada.,Si,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,A Veces,Perros,Educación,Si,0,1,0,1,1,0,0,1,0,0,1,0
2026-04-11 18:34:53,San Francisco,Sarmiento,Casa Propia,1.0,Gatos,,,1.0,2.0,Si,En forma particular,Si,Si,No,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Educación,Si,1,0,0,0,1,1,0,0,1,0,1,0
2026-04-11 18:47:49,San Francisco,Palmares,Casa Propia,4.0,Perros,,2.0,,,Si,Municipio,Si,No,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Educación,Si,0,1,0,0,1,0,1,0,1,0,1,0
2026-04-11 19:06:13,San Francisco,Catedral,Casa En Alquiler,2.0,Gatos;Perros,,2.0,,1.0,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,0,1,0,1,1,1,0
2026-04-11 19:40:35,San Francisco,Magdalena II,Casa Propia,2.0,Perros,,2.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas,Si,0,1,0,0,1,0,1,0,1,0,0,0
2026-04-11 19:48:42,San Francisco,Roca,Casa Propia,3.0,Perros,,1.0,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Control de identificación,Si,0,1,0,0,1,1,0,0,0,1,0,0
2026-04-11 20:13:05,San Francisco,Barrio Parque,Casa Propia,2.0,Perros,,1.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación,Si,0,1,0,0,1,0,1,0,1,1,0,0
2026-04-11 20:47:38,San Francisco,Independencia,Casa En Alquiler,2.0,Perros,1.0,2.0,,,Si,En forma particular;Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,1,1,0,1,1,1,0
2026-04-11 21:13:45,San Francisco,La Milka,Casa En Alquiler,3.0,Perros,,1.0,,,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Gatos;Perros,Control de identificación,Si,0,1,0,0,1,0,0,1,0,1,0,0
2026-04-11 22:18:35,San Francisco,20 De Junio,Casa Propia,3.0,Perros,1.0,1.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,0,1,0,1,1,1,0
2026-04-11 22:46:04,San Francisco,La Milka,Casa Propia,4.0,Gatos;Perros,1.0,2.0,1.0,2.0,Si,Municipio,Si,No,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación,Un Poco,1,1,0,0,1,0,1,0,1,1,0,0
2026-04-11 22:49:44,San Francisco,Roca,Casa Propia,3.0,Perros,,1.0,,,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,Nunca,Perros,Castraciones Masivas,Si,0,1,0,0,1,0,0,1,1,0,0,0
2026-04-11 22:50:38,San Francisco,Vélez Sársfield,Departamento Propio,2.0,Gatos,,,1.0,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,0,0,0,1,1,0,0,1,1,1,0
2026-04-11 23:26:44,San Francisco,Catedral,Casa Propia,2.0,Gatos;Perros,1.0,1.0,1.0,,Si,En forma particular;Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,1,1,0,1,1,1,0
2026-04-11 23:42:06,San Francisco,José Hernández,Casa Propia,1.0,Perros,,1.0,,,Si,Municipio,Si,Si,No,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,0,1,0,1,1,1,0
2026-04-12 00:04:34,San Francisco,Vélez Sársfield,Casa Propia,1.0,Gatos;Perros,,1.0,,2.0,Si,En forma particular,Si,Si,Si,Si,Salen solos a la calle,Todo El Tiempo,Perros,Educación,Si,1,1,1,0,0,1,0,0,0,0,1,0
2026-04-12 01:22:20,San Francisco,Catedral,Casa Propia,2.0,Perros,,1.0,,,Si,En forma particular,Si,Si,Si,Si,Salen solos a la calle;Tienen identificador;Viven dentro de su hogar,A Veces,Gatos;Perros,Educación,Si,0,1,1,1,1,1,0,0,0,0,1,0
2026-04-12 02:37:05,San Francisco,Sarmiento,Casa En Alquiler,2.0,Perros,4.0,1.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Gatos;Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,0,1,0,1,1,1,0
2026-04-12 09:14:20,San Francisco,Catedral,Casa En Alquiler,1.0,Perros,,2.0,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,1,0,0,1,1,1,0
